BusinessEntityID,TotalPurchaseYTD,DateFirstPurchase,BirthDate,MaritalStatus,YearlyIncome,Gender,TotalChildren,NumberChildrenAtHome,Education,Occupation,HomeOwnerFlag,NumberCarsOwned
11650,"518,50 €",21/04/2004 0:00:00,24/09/1958 0:00:00,S,75001-100000,F,5,0,Graduate Degree,Professional,false,0
11651,"-30,00 €",16/12/2003 0:00:00,10/09/1948 0:00:00,M,greater than 100000,M,4,5,High School,Management,true,3
11652,"2.286,98 €",22/03/2002 0:00:00,10/11/1956 0:00:00,S,50001-75000,F,4,3,Partial College,Professional,true,0
11653,"421,39 €",28/04/2002 0:00:00,21/09/1966 0:00:00,S,0-25000,M,4,4,Partial High School,Manual,true,0
11654,"4.669,07 €",10/01/2003 0:00:00,17/04/1968 0:00:00,S,50001-75000,M,0,0,Bachelors ,Professional,false,1
11655,"-58,51 €",21/09/2003 0:00:00,19/02/1966 0:00:00,S,75001-100000,F,0,0,Graduate Degree,Skilled Manual,false,0
11656,"-5,01 €",02/08/2003 0:00:00,08/05/1961 0:00:00,S,0-25000,M,1,0,Graduate Degree,Clerical,true,0
11657,"1.651,00 €",29/01/2004 0:00:00,12/04/1959 0:00:00,S,50001-75000,F,4,3,Bachelors ,Professional,true,0
11658,"-4,99 €",25/02/2004 0:00:00,24/11/1959 0:00:00,M,50001-75000,M,4,0,Graduate Degree,Skilled Manual,true,0
11659,"-2,96 €",14/09/2003 0:00:00,14/08/1956 0:00:00,M,25001-50000,F,2,0,High School,Skilled Manual,true,2
11660,"-19,50 €",19/02/2004 0:00:00,04/12/1976 0:00:00,S,0-25000,M,0,0,High School,Manual,false,1
11661,"-1,01 €",26/01/2004 0:00:00,07/10/1976 0:00:00,S,25001-50000,F,0,0,Partial College,Skilled Manual,false,1
11662,"1.319,56 €",07/06/2003 0:00:00,07/08/1955 0:00:00,S,50001-75000,F,4,3,High School,Professional,true,0
11663,"8,99 €",17/09/2003 0:00:00,18/01/1968 0:00:00,M,75001-100000,F,2,0,Bachelors ,Management,true,2
11664,"24,58 €",05/11/2003 0:00:00,04/10/1979 0:00:00,S,25001-50000,F,0,0,Partial High School,Clerical,true,2
11665,"50,99 €",31/05/2004 0:00:00,20/11/1935 0:00:00,M,25001-50000,F,4,0,High School,Professional,true,2
11666,"1.066,50 €",25/03/2004 0:00:00,14/03/1958 0:00:00,M,50001-75000,F,1,0,Bachelors ,Professional,true,1
11667,"80,98 €",13/02/2004 0:00:00,21/04/1967 0:00:00,M,0-25000,M,1,1,Partial College,Manual,true,1
11668,"556,00 €",05/06/2004 0:00:00,26/08/1969 0:00:00,M,25001-50000,M,0,0,Graduate Degree,Clerical,true,0
11669,"-1.258,28 €",06/06/2002 0:00:00,12/05/1971 0:00:00,S,50001-75000,F,1,0,Graduate Degree,Skilled Manual,true,0
11670,"-1.700,99 €",15/12/2003 0:00:00,27/11/1962 0:00:00,M,25001-50000,M,1,0,Bachelors ,Skilled Manual,true,1
11671,"20,00 €",04/09/2003 0:00:00,12/01/1959 0:00:00,M,25001-50000,F,2,0,Partial College,Clerical,true,1
11672,"62,02 €",08/10/2003 0:00:00,23/02/1947 0:00:00,M,50001-75000,M,2,1,Partial College,Professional,true,1
11673,"2.281,98 €",24/04/2003 0:00:00,25/12/1968 0:00:00,M,75001-100000,F,0,0,Bachelors ,Management,true,1
11674,"531,00 €",05/01/2004 0:00:00,16/10/1966 0:00:00,S,50001-75000,F,0,0,Graduate Degree,Professional,true,0
11675,"-3,99 €",18/06/2004 0:00:00,04/03/1977 0:00:00,S,50001-75000,F,0,0,Partial College,Skilled Manual,false,2
11676,"-3.578,27 €",07/10/2001 0:00:00,12/11/1976 0:00:00,M,0-25000,M,1,1,High School,Manual,true,0
11677,"-32,01 €",05/02/2004 0:00:00,04/01/1965 0:00:00,S,25001-50000,F,0,0,Bachelors ,Professional,false,1
11678,"530,48 €",04/03/2004 0:00:00,25/02/1969 0:00:00,M,75001-100000,F,3,0,Graduate Degree,Professional,false,0
11679,"24,00 €",14/08/2003 0:00:00,01/01/1952 0:00:00,S,0-25000,F,3,0,Partial College,Manual,false,2
11680,"-1.214,85 €",14/06/2004 0:00:00,20/11/1948 0:00:00,S,0-25000,M,2,1,Partial High School,Clerical,true,2
11681,"505,00 €",22/04/2002 0:00:00,19/11/1968 0:00:00,M,50001-75000,F,2,2,Bachelors ,Skilled Manual,true,0
11682,"1,60 €",08/04/2004 0:00:00,05/01/1975 0:00:00,M,25001-50000,M,0,0,High School,Skilled Manual,true,2
11683,"-69,99 €",17/11/2003 0:00:00,18/11/1977 0:00:00,S,25001-50000,F,0,0,Bachelors ,Professional,false,2
11684,"-21,98 €",27/02/2004 0:00:00,08/10/1959 0:00:00,S,50001-75000,F,4,0,Graduate Degree,Skilled Manual,true,0
11685,"1.095,48 €",19/12/2003 0:00:00,06/05/1970 0:00:00,M,25001-50000,M,0,0,Bachelors ,Clerical,true,0
11686,"-2.363,42 €",31/03/2002 0:00:00,25/08/1957 0:00:00,M,25001-50000,F,1,0,Partial College,Clerical,true,1
11687,"37,70 €",19/11/2003 0:00:00,22/08/1962 0:00:00,M,50001-75000,M,1,0,Bachelors ,Professional,false,1
11688,"5,00 €",18/08/2003 0:00:00,08/02/1959 0:00:00,M,50001-75000,F,4,3,Bachelors ,Professional,true,0
11689,"5,00 €",19/01/2004 0:00:00,19/09/1934 0:00:00,M,25001-50000,M,2,0,Graduate Degree,Management,true,2
11690,"-476,49 €",08/03/2004 0:00:00,18/05/1967 0:00:00,M,75001-100000,M,2,2,Bachelors ,Professional,true,0
11691,"-539,99 €",08/06/2004 0:00:00,20/07/1955 0:00:00,S,75001-100000,M,2,0,Partial College,Skilled Manual,true,2
11692,"2,70 €",11/12/2003 0:00:00,22/11/1969 0:00:00,M,50001-75000,F,1,0,Graduate Degree,Professional,true,0
11693,"19,82 €",12/02/2004 0:00:00,28/10/1963 0:00:00,S,0-25000,M,3,3,High School,Manual,false,2
11694,"2,70 €",25/12/2003 0:00:00,24/02/1958 0:00:00,S,75001-100000,F,4,0,Graduate Degree,Skilled Manual,true,0
11695,"-1.120,94 €",25/11/2001 0:00:00,21/08/1969 0:00:00,M,greater than 100000,M,1,0,Graduate Degree,Management,true,0
11696,"-2.181,57 €",15/02/2003 0:00:00,09/04/1968 0:00:00,S,50001-75000,M,0,0,Bachelors ,Professional,false,1
11697,"1.070,50 €",04/04/2004 0:00:00,19/12/1975 0:00:00,S,25001-50000,F,0,0,Partial College,Skilled Manual,false,2
11698,"2.408,36 €",20/11/2003 0:00:00,17/05/1980 0:00:00,M,50001-75000,F,0,0,Partial College,Skilled Manual,true,2
11699,"1.130,99 €",05/11/2003 0:00:00,13/04/1954 0:00:00,M,25001-50000,F,1,0,Partial College,Clerical,true,1
11700,"37,70 €",12/08/2003 0:00:00,20/04/1973 0:00:00,S,25001-50000,F,0,0,Graduate Degree,Skilled Manual,true,0
11701,"30,31 €",19/03/2004 0:00:00,06/05/1968 0:00:00,M,75001-100000,F,4,4,Bachelors ,Management,true,1
11702,"544,98 €",18/12/2003 0:00:00,26/09/1953 0:00:00,M,25001-50000,M,1,0,Bachelors ,Skilled Manual,true,1
11703,"-2.319,99 €",14/07/2003 0:00:00,21/08/1976 0:00:00,S,25001-50000,F,0,0,Partial College,Skilled Manual,true,1
11704,"-4,99 €",18/09/2003 0:00:00,19/12/1974 0:00:00,M,0-25000,M,0,0,Partial High School,Manual,true,2
11705,"-221,51 €",22/08/2002 0:00:00,06/06/1974 0:00:00,S,25001-50000,F,0,0,Partial College,Skilled Manual,false,1
11706,"21,03 €",06/11/2003 0:00:00,09/02/1964 0:00:00,S,50001-75000,M,0,0,Bachelors ,Professional,false,1
11707,"-30,00 €",22/10/2003 0:00:00,21/01/1957 0:00:00,M,50001-75000,F,2,0,High School,Professional,false,2
11708,"-8,99 €",20/03/2004 0:00:00,01/01/1964 0:00:00,S,50001-75000,F,0,0,Bachelors ,Professional,false,1
11709,"-5,01 €",01/10/2003 0:00:00,16/08/1978 0:00:00,S,25001-50000,F,0,0,Partial College,Skilled Manual,false,1
11710,"98,56 €",15/08/2003 0:00:00,02/11/1971 0:00:00,M,50001-75000,M,1,0,Graduate Degree,Professional,true,0
11711,"1.161,49 €",01/05/2004 0:00:00,22/01/1954 0:00:00,S,0-25000,F,2,0,Partial College,Manual,true,1
11712,"1,70 €",08/04/2004 0:00:00,16/03/1964 0:00:00,M,50001-75000,M,4,4,Bachelors ,Skilled Manual,false,3
11713,"40,49 €",04/09/2003 0:00:00,07/11/1975 0:00:00,M,25001-50000,F,0,0,High School,Skilled Manual,true,2
11714,"27,69 €",02/09/2003 0:00:00,10/06/1936 0:00:00,M,0-25000,M,1,0,Graduate Degree,Clerical,true,0
11715,"-30,00 €",18/07/2004 0:00:00,27/04/1944 0:00:00,M,75001-100000,M,5,0,Bachelors ,Management,true,2
11716,"-28,61 €",08/01/2004 0:00:00,02/08/1937 0:00:00,S,25001-50000,F,4,0,High School,Professional,true,2
11717,"1.120,99 €",09/05/2004 0:00:00,20/02/1969 0:00:00,M,25001-50000,F,2,2,Bachelors ,Skilled Manual,true,0
11718,"-30,00 €",30/08/2003 0:00:00,03/07/1944 0:00:00,M,greater than 100000,M,3,4,Bachelors ,Management,true,4
11719,"98,95 €",06/08/2003 0:00:00,27/06/1967 0:00:00,S,25001-50000,F,0,0,Partial College,Skilled Manual,false,1
11720,"61,00 €",18/02/2004 0:00:00,18/01/1956 0:00:00,M,50001-75000,F,2,0,High School,Professional,false,2
11721,"-31,00 €",28/05/2004 0:00:00,16/11/1972 0:00:00,M,0-25000,M,0,0,Partial High School,Manual,true,2
11722,"1.533,98 €",24/09/2002 0:00:00,12/07/1972 0:00:00,S,50001-75000,F,1,0,Graduate Degree,Professional,true,0
11723,"-15,02 €",28/08/2003 0:00:00,05/07/1963 0:00:00,S,75001-100000,F,4,3,Partial College,Professional,true,2
11724,"544,98 €",29/02/2004 0:00:00,11/12/1973 0:00:00,S,50001-75000,F,0,0,Partial College,Professional,false,2
11725,"-7,95 €",20/10/2003 0:00:00,26/06/1955 0:00:00,S,0-25000,F,3,0,Partial High School,Clerical,false,2
11726,"351,48 €",31/10/2002 0:00:00,02/04/1940 0:00:00,M,25001-50000,M,2,0,Bachelors ,Management,false,2
11727,"1.246,54 €",29/04/2002 0:00:00,08/12/1973 0:00:00,M,50001-75000,F,0,0,Partial College,Skilled Manual,true,1
11728,"23,19 €",15/01/2004 0:00:00,13/08/1975 0:00:00,S,0-25000,M,0,0,Partial High School,Manual,false,2
11729,"121,93 €",30/11/2003 0:00:00,20/03/1975 0:00:00,S,25001-50000,F,4,4,Partial College,Clerical,true,1
11730,"-105,02 €",14/03/2004 0:00:00,25/10/1969 0:00:00,M,50001-75000,F,5,5,Graduate Degree,Professional,true,2
11731,"1.149,00 €",06/08/2002 0:00:00,27/08/1971 0:00:00,S,75001-100000,M,0,0,Bachelors ,Professional,false,4
11732,"27,70 €",17/10/2003 0:00:00,10/03/1945 0:00:00,M,50001-75000,F,5,0,Bachelors ,Management,true,2
11733,"2.429,07 €",18/12/2003 0:00:00,13/04/1951 0:00:00,M,25001-50000,F,4,0,Partial College,Professional,false,2
11734,"2.390,10 €",23/05/2003 0:00:00,19/08/1952 0:00:00,S,greater than 100000,M,4,5,Partial College,Professional,false,3
11735,"1.066,50 €",16/07/2003 0:00:00,11/03/1955 0:00:00,M,25001-50000,F,1,0,Partial College,Clerical,true,1
11736,"-1.620,09 €",03/12/2002 0:00:00,16/01/1950 0:00:00,S,25001-50000,M,3,0,Partial College,Clerical,false,2
11737,"570,98 €",13/12/2001 0:00:00,15/02/1966 0:00:00,M,50001-75000,F,4,0,Graduate Degree,Professional,true,0
11738,"26,69 €",14/05/2004 0:00:00,14/07/1963 0:00:00,S,0-25000,M,3,3,High School,Manual,true,2
11739,"14,98 €",08/09/2003 0:00:00,23/03/1974 0:00:00,S,25001-50000,F,0,0,High School,Professional,true,2
11740,"1.070,50 €",19/07/2003 0:00:00,11/07/1966 0:00:00,M,50001-75000,F,0,0,Graduate Degree,Skilled Manual,true,0
11741,"-1.000,44 €",07/08/2002 0:00:00,27/09/1977 0:00:00,M,50001-75000,F,0,0,Partial College,Skilled Manual,true,2
11742,"522,49 €",19/05/2004 0:00:00,10/06/1972 0:00:00,S,25001-50000,M,2,2,Partial College,Clerical,true,0
11743,"4.654,06 €",05/11/2001 0:00:00,27/07/1957 0:00:00,S,75001-100000,M,1,0,Partial College,Skilled Manual,true,1
11744,"559,99 €",15/03/2004 0:00:00,04/09/1969 0:00:00,S,25001-50000,F,2,2,Bachelors ,Skilled Manual,true,0
11745,"-45,50 €",13/08/2003 0:00:00,20/01/1971 0:00:00,M,50001-75000,F,1,0,Graduate Degree,Skilled Manual,true,0
11746,"-30,00 €",13/03/2004 0:00:00,15/01/1963 0:00:00,S,25001-50000,M,2,2,Partial College,Clerical,true,0
11747,"1.095,50 €",25/12/2003 0:00:00,21/06/1960 0:00:00,M,50001-75000,F,1,0,Partial College,Skilled Manual,true,1
11748,"12,69 €",30/05/2004 0:00:00,12/02/1952 0:00:00,M,50001-75000,F,2,1,Partial High School,Skilled Manual,true,3
11749,"5,99 €",01/10/2003 0:00:00,15/04/1955 0:00:00,M,50001-75000,F,4,3,High School,Professional,true,0
11750,"32,71 €",01/09/2003 0:00:00,11/09/1950 0:00:00,S,50001-75000,F,2,1,Partial College,Professional,false,2
11751,"-20,00 €",11/08/2003 0:00:00,17/09/1947 0:00:00,S,75001-100000,M,5,0,Partial High School,Skilled Manual,true,2
11752,"5,00 €",02/08/2003 0:00:00,05/03/1963 0:00:00,S,50001-75000,M,0,0,Bachelors ,Professional,false,1
11753,"261,79 €",19/10/2002 0:00:00,27/10/1966 0:00:00,M,75001-100000,M,2,0,Bachelors ,Professional,true,0
11754,"1.647,00 €",23/03/2003 0:00:00,25/11/1972 0:00:00,M,greater than 100000,M,0,5,High School,Management,true,3
11755,"-539,99 €",06/12/2003 0:00:00,27/10/1964 0:00:00,M,25001-50000,F,1,0,Bachelors ,Skilled Manual,true,0
11756,"-3.578,27 €",19/12/2001 0:00:00,02/03/1968 0:00:00,S,75001-100000,F,4,4,Bachelors ,Management,true,1
11757,"1.079,48 €",14/06/2003 0:00:00,22/06/1959 0:00:00,S,75001-100000,F,1,0,Bachelors ,Professional,false,1
11758,"-3,99 €",24/09/2003 0:00:00,28/06/1956 0:00:00,S,greater than 100000,M,3,3,Partial College,Professional,false,4
11759,"3,98 €",06/04/2004 0:00:00,22/03/1972 0:00:00,S,25001-50000,M,0,0,High School,Manual,true,1
11760,"-14,01 €",14/06/2004 0:00:00,27/08/1974 0:00:00,M,50001-75000,M,0,0,Bachelors ,Professional,true,3
11761,"2.380,07 €",23/10/2003 0:00:00,09/09/1970 0:00:00,S,greater than 100000,M,0,5,High School,Management,false,4
11762,"-24,99 €",15/12/2003 0:00:00,22/03/1969 0:00:00,M,50001-75000,F,5,5,Graduate Degree,Professional,true,2
11763,"2.383,06 €",31/03/2004 0:00:00,18/10/1948 0:00:00,M,25001-50000,F,4,0,High School,Professional,true,2
11764,"-1.214,85 €",16/07/2003 0:00:00,19/05/1944 0:00:00,M,25001-50000,F,5,0,Partial High School,Clerical,true,2
11765,"1.666,00 €",29/05/2003 0:00:00,10/02/1969 0:00:00,S,greater than 100000,M,1,0,Graduate Degree,Management,false,2
11766,"-3.578,27 €",18/08/2001 0:00:00,10/06/1951 0:00:00,M,25001-50000,F,4,0,Partial College,Professional,false,2
11767,"-1.000,44 €",26/06/2003 0:00:00,18/08/1961 0:00:00,M,50001-75000,M,5,4,Partial College,Skilled Manual,true,3
11768,"19,20 €",10/02/2004 0:00:00,02/04/1975 0:00:00,S,0-25000,M,0,0,Partial High School,Manual,false,2
11769,"-2.393,81 €",08/12/2001 0:00:00,16/01/1950 0:00:00,M,25001-50000,F,3,0,Partial College,Clerical,false,2
11770,"2,70 €",19/04/2004 0:00:00,20/06/1948 0:00:00,M,0-25000,M,2,1,High School,Skilled Manual,true,2
11771,"1.070,50 €",10/05/2004 0:00:00,02/11/1964 0:00:00,S,25001-50000,F,0,0,Bachelors ,Professional,false,1
11772,"-31,00 €",25/01/2004 0:00:00,11/03/1950 0:00:00,S,75001-100000,M,4,1,High School,Management,true,3
11773,"11,77 €",03/08/2003 0:00:00,11/02/1967 0:00:00,M,75001-100000,M,5,5,Graduate Degree,Management,true,2
11774,"-30,00 €",03/03/2004 0:00:00,26/10/1953 0:00:00,S,50001-75000,F,3,0,Graduate Degree,Management,true,2
11775,"-9,51 €",19/06/2004 0:00:00,08/08/1947 0:00:00,M,0-25000,M,2,1,Partial High School,Clerical,true,2
11776,"-1.881,38 €",22/07/2002 0:00:00,25/11/1974 0:00:00,S,25001-50000,F,0,0,High School,Skilled Manual,true,2
11777,"2.330,08 €",04/10/2003 0:00:00,14/04/1968 0:00:00,S,greater than 100000,F,1,0,Graduate Degree,Management,true,3
11778,"22,70 €",04/05/2004 0:00:00,14/03/1974 0:00:00,S,0-25000,F,0,0,Partial High School,Manual,false,2
11779,"733,36 €",20/01/2004 0:00:00,26/10/1961 0:00:00,S,25001-50000,M,4,0,Graduate Degree,Clerical,false,0
11780,"-9,51 €",27/03/2004 0:00:00,03/05/1959 0:00:00,S,0-25000,M,1,1,High School,Manual,false,1
11781,"470,36 €",20/07/2001 0:00:00,04/04/1956 0:00:00,S,75001-100000,M,1,0,Partial College,Skilled Manual,false,1
11782,"-29,99 €",07/10/2003 0:00:00,07/04/1961 0:00:00,M,75001-100000,F,3,2,Partial College,Professional,true,4
11783,"-21,01 €",28/11/2003 0:00:00,03/08/1946 0:00:00,S,75001-100000,M,5,0,Partial College,Professional,true,2
11784,"-4,99 €",10/05/2004 0:00:00,24/05/1967 0:00:00,M,75001-100000,M,4,4,Bachelors ,Professional,false,0
11785,"-30,00 €",17/09/2003 0:00:00,11/02/1972 0:00:00,S,25001-50000,F,0,0,Graduate Degree,Skilled Manual,true,0
11786,"-32,60 €",22/11/2003 0:00:00,02/12/1977 0:00:00,S,25001-50000,F,0,0,Partial High School,Clerical,false,2
11787,"1.721,99 €",26/01/2004 0:00:00,28/01/1969 0:00:00,M,75001-100000,F,3,0,Graduate Degree,Professional,true,0
11788,"24,99 €",23/08/2003 0:00:00,05/06/1961 0:00:00,M,50001-75000,M,1,0,Partial College,Skilled Manual,true,1
11789,"61,00 €",20/06/2004 0:00:00,18/12/1951 0:00:00,M,50001-75000,F,2,1,Partial College,Professional,false,1
11790,"-34,99 €",31/03/2004 0:00:00,26/08/1954 0:00:00,S,0-25000,F,3,0,Partial High School,Clerical,false,2
11791,"1.526,98 €",06/11/2002 0:00:00,19/01/1961 0:00:00,M,greater than 100000,F,1,3,Bachelors ,Management,true,1
11792,"766,47 €",21/07/2002 0:00:00,06/09/1971 0:00:00,S,0-25000,M,0,0,Partial High School,Manual,true,2
11793,"-24,99 €",06/05/2004 0:00:00,18/03/1966 0:00:00,M,50001-75000,F,0,0,Graduate Degree,Professional,true,0
11794,"1.085,50 €",27/03/2004 0:00:00,04/12/1979 0:00:00,S,25001-50000,F,0,0,High School,Skilled Manual,false,2
11795,"-49,99 €",07/06/2004 0:00:00,06/04/1961 0:00:00,M,25001-50000,M,4,0,Graduate Degree,Clerical,true,0
11796,"-148,36 €",30/10/2002 0:00:00,18/07/1961 0:00:00,S,75001-100000,F,4,3,High School,Professional,true,1
11797,"1.105,49 €",04/08/2003 0:00:00,01/02/1967 0:00:00,S,50001-75000,F,0,0,Graduate Degree,Professional,true,1
11798,"-4,99 €",05/07/2004 0:00:00,16/03/1964 0:00:00,M,0-25000,M,3,2,Partial High School,Manual,false,1
11799,"-1.636,59 €",14/11/2002 0:00:00,10/09/1974 0:00:00,S,25001-50000,F,0,0,Graduate Degree,Skilled Manual,true,0
11800,"20,95 €",25/08/2003 0:00:00,20/05/1976 0:00:00,M,25001-50000,F,0,0,High School,Skilled Manual,true,2
11801,"26,69 €",12/11/2003 0:00:00,10/10/1966 0:00:00,S,75001-100000,M,5,5,Graduate Degree,Management,true,3
11802,"-9,99 €",19/09/2003 0:00:00,09/02/1975 0:00:00,S,25001-50000,M,0,0,High School,Skilled Manual,true,1
11803,"-782,99 €",29/05/2003 0:00:00,28/05/1964 0:00:00,M,50001-75000,F,4,2,Bachelors ,Skilled Manual,true,2
11804,"1.745,99 €",15/05/2004 0:00:00,19/08/1962 0:00:00,S,75001-100000,M,4,3,Partial College,Professional,true,0
11805,"46,48 €",08/01/2004 0:00:00,10/05/1962 0:00:00,M,50001-75000,M,5,4,Partial College,Skilled Manual,true,2
11806,"-30,00 €",17/08/2003 0:00:00,13/06/1941 0:00:00,M,75001-100000,F,2,3,Graduate Degree,Management,true,3
11807,"1.780,00 €",20/07/2002 0:00:00,20/04/1968 0:00:00,M,25001-50000,M,0,0,Graduate Degree,Clerical,true,0
11808,"-2.443,35 €",18/01/2003 0:00:00,21/04/1958 0:00:00,S,50001-75000,F,1,0,Bachelors ,Professional,true,1
11809,"2.331,98 €",15/06/2003 0:00:00,12/01/1959 0:00:00,M,75001-100000,F,1,0,Bachelors ,Professional,true,1
11810,"63,05 €",26/01/2004 0:00:00,13/08/1963 0:00:00,M,50001-75000,F,3,2,Graduate Degree,Professional,true,0
11811,"19,20 €",18/11/2003 0:00:00,22/06/1969 0:00:00,S,0-25000,M,2,2,High School,Manual,true,0
11812,"-35,00 €",18/06/2004 0:00:00,22/01/1970 0:00:00,S,25001-50000,M,0,0,Graduate Degree,Skilled Manual,false,0
11813,"-4,99 €",16/03/2004 0:00:00,28/03/1954 0:00:00,S,0-25000,F,2,0,Partial High School,Manual,false,2
11814,"-96,22 €",16/06/2004 0:00:00,25/06/1941 0:00:00,M,0-25000,M,1,0,Partial College,Manual,false,0
11815,"2,70 €",15/06/2004 0:00:00,08/02/1971 0:00:00,S,50001-75000,F,1,0,Graduate Degree,Skilled Manual,true,0
11816,"-1.700,99 €",19/03/2004 0:00:00,15/05/1947 0:00:00,M,50001-75000,F,5,0,Bachelors ,Management,true,3
11817,"-21,98 €",01/01/2004 0:00:00,14/10/1975 0:00:00,S,25001-50000,M,0,0,Partial College,Clerical,false,1
11818,"27,97 €",12/06/2004 0:00:00,05/06/1971 0:00:00,M,50001-75000,F,1,1,Graduate Degree,Skilled Manual,true,0
11819,"-471,59 €",25/05/2003 0:00:00,28/10/1959 0:00:00,S,75001-100000,M,1,1,Bachelors ,Management,false,3
11820,"-0,02 €",08/09/2003 0:00:00,16/08/1941 0:00:00,M,25001-50000,M,2,0,Bachelors ,Management,true,2
11821,"22,70 €",31/03/2004 0:00:00,04/04/1966 0:00:00,S,75001-100000,M,3,3,Bachelors ,Skilled Manual,true,0
11822,"45,50 €",09/04/2004 0:00:00,14/02/1980 0:00:00,S,25001-50000,M,0,0,Partial High School,Clerical,false,2
11823,"5,00 €",26/02/2004 0:00:00,12/02/1940 0:00:00,S,50001-75000,M,5,0,Graduate Degree,Management,true,2
11824,"-3.578,27 €",29/06/2002 0:00:00,28/04/1979 0:00:00,S,25001-50000,F,0,0,Partial High School,Clerical,false,2
11825,"-31,00 €",05/06/2004 0:00:00,24/09/1945 0:00:00,M,50001-75000,M,5,1,High School,Professional,false,2
11826,"-31,00 €",12/11/2003 0:00:00,28/10/1946 0:00:00,S,greater than 100000,M,4,4,Partial College,Professional,false,4
11827,"-936,93 €",01/01/2002 0:00:00,21/04/1974 0:00:00,M,75001-100000,M,0,5,High School,Management,true,2
11828,"-13,50 €",07/06/2003 0:00:00,17/02/1950 0:00:00,S,greater than 100000,M,4,5,Bachelors ,Management,false,3
11829,"33,99 €",20/10/2003 0:00:00,17/03/1976 0:00:00,M,50001-75000,M,0,0,Bachelors ,Professional,true,3
11830,"-24,99 €",15/06/2004 0:00:00,21/08/1954 0:00:00,S,greater than 100000,M,3,4,Partial College,Professional,false,4
11831,"559,19 €",19/03/2004 0:00:00,21/09/1968 0:00:00,M,50001-75000,M,2,2,Bachelors ,Professional,true,1
11832,"-4,99 €",22/01/2004 0:00:00,09/10/1965 0:00:00,M,50001-75000,M,5,5,Bachelors ,Professional,true,4
11833,"2.330,08 €",11/10/2003 0:00:00,14/06/1966 0:00:00,S,50001-75000,F,4,0,Graduate Degree,Professional,true,0
11834,"-4,99 €",20/12/2003 0:00:00,22/11/1950 0:00:00,M,0-25000,M,2,1,Partial High School,Clerical,true,2
11835,"-2.181,57 €",12/08/2002 0:00:00,20/10/1971 0:00:00,M,50001-75000,F,1,0,Graduate Degree,Professional,false,0
11836,"-9,51 €",20/09/2003 0:00:00,09/02/1962 0:00:00,M,0-25000,M,1,0,Graduate Degree,Clerical,true,0
11837,"32,71 €",10/01/2004 0:00:00,12/06/1954 0:00:00,S,50001-75000,F,2,0,High School,Professional,true,2
11838,"-112,05 €",27/12/2003 0:00:00,27/09/1954 0:00:00,S,25001-50000,M,1,0,High School,Clerical,false,1
11839,"531,00 €",20/04/2004 0:00:00,06/08/1959 0:00:00,S,0-25000,M,2,0,Partial College,Manual,true,1
11840,"-2.049,10 €",14/05/2003 0:00:00,16/03/1969 0:00:00,S,50001-75000,F,1,0,Graduate Degree,Professional,false,0
11841,"529,48 €",20/06/2002 0:00:00,14/08/1951 0:00:00,S,0-25000,M,2,1,Partial High School,Clerical,true,2
11842,"-1.996,46 €",12/05/2002 0:00:00,07/06/1961 0:00:00,S,25001-50000,M,3,0,Graduate Degree,Clerical,true,0
11843,"92,11 €",27/07/2004 0:00:00,23/03/1963 0:00:00,M,25001-50000,M,2,2,Partial College,Clerical,true,2
11844,"2.298,01 €",08/04/2003 0:00:00,26/11/1966 0:00:00,M,greater than 100000,F,0,1,Graduate Degree,Management,true,3
11845,"498,98 €",12/12/2003 0:00:00,04/05/1969 0:00:00,M,25001-50000,F,2,2,Bachelors ,Skilled Manual,true,0
